protocol,feature_set,model,seed,fold,n_train_files,n_test_files,n_train_windows,n_test_windows,n_features,fit_seconds,predict_ms_per_1k,accuracy,macro_f1,weighted_f1,n_classes,file_accuracy,file_macro_f1,n_test_files_eval,precision_B,recall_B,f1_B,precision_IR,recall_IR,f1_IR,precision_OR,recall_OR,f1_OR,precision_N,recall_N,f1_N
P3,F1,rf,2,48k_to_12k,52,105,745,3263,91,0.9900050163269043,11.638523865213726,0.53723567269384,0.5364131745082218,0.5532244411603171,3,0.5333333333333333,0.5341372321286239,105,0.3425352112676056,0.7004608294930875,0.4600832387438517,0.8119047619047619,0.39285714285714285,0.5295031055900621,0.7528089887640449,0.5265225933202358,0.6196531791907515,,,
P3,F1,hgb,0,12k_to_48k,105,52,3263,745,91,2.772630453109741,58.593045945135536,0.7677852348993288,0.7651540147274689,0.7718993796814083,3,0.7692307692307693,0.7554582497111233,52,0.606425702811245,0.8388888888888889,0.703962703962704,0.8431372549019608,0.7633136094674556,0.8012422360248447,0.8513119533527697,0.7373737373737373,0.790257104194858,,,
P3,F1,hgb,0,48k_to_12k,52,105,745,3263,91,1.3641924858093262,39.776957842458295,0.5470425988354275,0.5526846355637778,0.5663378243150192,3,0.5238095238095238,0.5298024879140038,105,0.34285714285714286,0.6774193548387096,0.45528455284552843,0.7948207171314741,0.4596774193548387,0.5824817518248175,0.762906309751434,0.5225933202357563,0.6202876020209872,,,
P3,F1,hgb,1,12k_to_48k,105,52,3263,745,91,2.902143716812134,52.4392864048081,0.7677852348993288,0.7651540147274689,0.7718993796814083,3,0.7692307692307693,0.7554582497111233,52,0.606425702811245,0.8388888888888889,0.703962703962704,0.8431372549019608,0.7633136094674556,0.8012422360248447,0.8513119533527697,0.7373737373737373,0.790257104194858,,,
P3,F1,hgb,1,48k_to_12k,52,105,745,3263,91,1.3901095390319824,44.98555986858605,0.5470425988354275,0.5526846355637778,0.5663378243150192,3,0.5238095238095238,0.5298024879140038,105,0.34285714285714286,0.6774193548387096,0.45528455284552843,0.7948207171314741,0.4596774193548387,0.5824817518248175,0.762906309751434,0.5225933202357563,0.6202876020209872,,,
P3,F1,hgb,2,12k_to_48k,105,52,3263,745,91,2.7879364490509033,54.222785386463144,0.7677852348993288,0.7651540147274689,0.7718993796814083,3,0.7692307692307693,0.7554582497111233,52,0.606425702811245,0.8388888888888889,0.703962703962704,0.8431372549019608,0.7633136094674556,0.8012422360248447,0.8513119533527697,0.7373737373737373,0.790257104194858,,,
P3,F1,hgb,2,48k_to_12k,52,105,745,3263,91,1.367621898651123,43.65295856743548,0.5470425988354275,0.5526846355637778,0.5663378243150192,3,0.5238095238095238,0.5298024879140038,105,0.34285714285714286,0.6774193548387096,0.45528455284552843,0.7948207171314741,0.4596774193548387,0.5824817518248175,0.762906309751434,0.5225933202357563,0.6202876020209872,,,
P3,F2,lr,0,12k_to_48k,105,52,3263,745,49,1.1799745559692383,0.534761672051961,0.4885906040268456,0.4871369596022836,0.5124463431409819,3,0.4423076923076923,0.44795454545454544,52,0.7218543046357616,0.6055555555555555,0.6586102719033232,0.19557195571955718,0.3136094674556213,0.2409090909090909,0.6253869969040248,0.51010101010101,0.5618915159944368,,,
P3,F2,lr,0,48k_to_12k,52,105,745,3263,49,0.07191252708435059,0.2837203011496681,0.4535703340484217,0.45302808533338124,0.43846283331817826,3,0.44761904761904764,0.4416975181681064,105,0.42857142857142855,0.6808755760368663,0.5260347129506008,0.38810900082576383,0.5414746543778802,0.4521404521404521,0.6225854383358098,0.27439423706614274,0.3809090909090909,,,
P3,F2,lr,1,12k_to_48k,105,52,3263,745,49,1.1989696025848389,0.5344416471135697,0.4885906040268456,0.4871369596022836,0.5124463431409819,3,0.4423076923076923,0.44795454545454544,52,0.7218543046357616,0.6055555555555555,0.6586102719033232,0.19557195571955718,0.3136094674556213,0.2409090909090909,0.6253869969040248,0.51010101010101,0.5618915159944368,,,
P3,F2,lr,1,48k_to_12k,52,105,745,3263,49,0.05845975875854492,0.27897092706397963,0.4535703340484217,0.45302808533338124,0.43846283331817826,3,0.44761904761904764,0.4416975181681064,105,0.42857142857142855,0.6808755760368663,0.5260347129506008,0.38810900082576383,0.5414746543778802,0.4521404521404521,0.6225854383358098,0.27439423706614274,0.3809090909090909,,,
P3,F2,lr,2,12k_to_48k,105,52,3263,745,49,1.132756233215332,0.5382819463742659,0.4885906040268456,0.4871369596022836,0.5124463431409819,3,0.4423076923076923,0.44795454545454544,52,0.7218543046357616,0.6055555555555555,0.6586102719033232,0.19557195571955718,0.3136094674556213,0.2409090909090909,0.6253869969040248,0.51010101010101,0.5618915159944368,,,
P3,F2,lr,2,48k_to_12k,52,105,745,3263,49,0.07445454597473145,0.42605538913307106,0.4535703340484217,0.45302808533338124,0.43846283331817826,3,0.44761904761904764,0.4416975181681064,105,0.42857142857142855,0.6808755760368663,0.5260347129506008,0.38810900082576383,0.5414746543778802,0.4521404521404521,0.6225854383358098,0.27439423706614274,0.3809090909090909,,,
P3,F2,svm,0,12k_to_48k,105,52,3263,745,49,1.8902733325958252,200.342331956697,0.5020134228187919,0.4940894193839851,0.5181951512054473,3,0.46153846153846156,0.46848536516055694,52,0.7278481012658228,0.6388888888888888,0.6804733727810651,0.20425531914893616,0.28402366863905326,0.2376237623762376,0.5994318181818182,0.5328282828282829,0.5641711229946524,,,
P3,F2,svm,0,48k_to_12k,52,105,745,3263,49,0.08475565910339355,37.87494312208049,0.524670548574931,0.5241504481573566,0.5211646173569703,3,0.5333333333333333,0.5340560970365504,105,0.4991922455573506,0.7119815668202765,0.5868945868945868,0.436241610738255,0.5241935483870968,0.47619047619047616,0.6507128309572301,0.41846758349705304,0.5093662813870068,,,
P3,F2,svm,1,12k_to_48k,105,52,3263,745,49,1.8651726245880127,191.52628495389183,0.5020134228187919,0.4940894193839851,0.5181951512054473,3,0.46153846153846156,0.46848536516055694,52,0.7278481012658228,0.6388888888888888,0.6804733727810651,0.20425531914893616,0.28402366863905326,0.2376237623762376,0.5994318181818182,0.5328282828282829,0.5641711229946524,,,
P3,F2,svm,1,48k_to_12k,52,105,745,3263,49,0.08404660224914551,38.62001031518458,0.5225252834814588,0.5216645943617622,0.5185097391909023,3,0.5333333333333333,0.534647550776583,105,0.4921259842519685,0.7200460829493087,0.5846585594013096,0.43545279383429675,0.5207373271889401,0.47429171038824763,0.6575916230366492,0.4112639161755075,0.5060435132957293,,,
P3,F2,svm,2,12k_to_48k,105,52,3263,745,49,1.85498046875,183.71031588355964,0.5020134228187919,0.4940894193839851,0.5181951512054473,3,0.46153846153846156,0.46848536516055694,52,0.7278481012658228,0.6388888888888888,0.6804733727810651,0.20425531914893616,0.28402366863905326,0.2376237623762376,0.5994318181818182,0.5328282828282829,0.5641711229946524,,,
P3,F2,svm,2,48k_to_12k,52,105,745,3263,49,0.10206294059753418,38.55863378853876,0.5234446828072326,0.5224071242840279,0.5197794283746087,3,0.5333333333333333,0.5348725348725348,105,0.4940523394131642,0.717741935483871,0.5852512916862377,0.4357976653696498,0.5161290322580645,0.47257383966244726,0.6540041067761807,0.4171578258022266,0.5093962415033987,,,
P3,F2,rf,0,12k_to_48k,105,52,3263,745,49,4.794512748718262,49.19487357939649,0.6416107382550336,0.624921614405433,0.6440849226131555,3,0.6538461538461539,0.6340554390868856,52,0.6296296296296297,0.6611111111111111,0.6449864498644986,0.5104166666666666,0.5798816568047337,0.5429362880886427,0.717032967032967,0.6590909090909091,0.6868421052631579,,,
P3,F2,rf,0,48k_to_12k,52,105,745,3263,49,1.084071159362793,14.224010050168916,0.6310144039227704,0.6308941284852504,0.6312202366320449,3,0.6476190476190476,0.6494124953629025,105,0.5704295704295704,0.6578341013824884,0.6110219368646335,0.6183524504692388,0.6831797235023042,0.6491516146688561,0.6868764389869532,0.5861165684348395,0.6325088339222615,,,
P3,F2,rf,1,12k_to_48k,105,52,3263,745,49,4.843598365783691,37.09185043437369,0.6550335570469799,0.6399661728583935,0.6565972717012029,3,0.6730769230769231,0.6587467971115769,52,0.6358695652173914,0.65,0.6428571428571429,0.5531914893617021,0.6153846153846154,0.5826330532212886,0.7158176943699732,0.6742424242424242,0.694408322496749,,,
P3,F2,rf,1,48k_to_12k,52,105,745,3263,49,1.0290849208831787,13.664095379113055,0.629788538155072,0.6301113052032714,0.6296463261859713,3,0.6285714285714286,0.6267876271815199,105,0.5786749482401656,0.6440092165898618,0.6095965103598692,0.6168032786885246,0.6935483870967742,0.6529284164859002,0.6767600302800908,0.5854616895874263,0.6278089887640449,,,
P3,F2,rf,2,12k_to_48k,105,52,3263,745,49,4.8359527587890625,48.68123355327837,0.6416107382550336,0.6283241462631998,0.6449961362321941,3,0.6153846153846154,0.6041215574548908,52,0.6335078534031413,0.6722222222222223,0.6522911051212938,0.5024390243902439,0.6094674556213018,0.5508021390374331,0.7277936962750716,0.6414141414141414,0.6818791946308724,,,
P3,F2,rf,2,48k_to_12k,52,105,745,3263,49,1.039344072341919,14.244688094265067,0.6322402696904689,0.6326285412747312,0.632154567968807,3,0.6666666666666666,0.6656779137313064,105,0.582059123343527,0.6578341013824884,0.6176311519740401,0.6160990712074303,0.6877880184331797,0.6499727817093086,0.6816450875856817,0.5861165684348395,0.6302816901408451,,,
P3,F2,hgb,0,12k_to_48k,105,52,3263,745,49,2.760197162628174,83.70284266119836,0.7221476510067114,0.6992483307686218,0.719649339792664,3,0.75,0.7301313392771546,52,0.6402116402116402,0.6722222222222223,0.6558265582655827,0.8151260504201681,0.5739644970414202,0.6736111111111112,0.7322654462242563,0.8080808080808081,0.7683073229291717,,,
P3,F2,hgb,0,48k_to_12k,52,105,745,3263,49,0.977968692779541,48.21805693859927,0.636837266319338,0.6350674028991705,0.6376769667290213,3,0.6571428571428571,0.6540162122328667,105,0.5711462450592886,0.6658986175115207,0.6148936170212767,0.6016096579476862,0.6889400921658986,0.6423200859291085,0.7175815433571997,0.5907007203667322,0.6479885057471264,,,
P3,F2,hgb,1,12k_to_48k,105,52,3263,745,49,2.750777006149292,87.79852182273098,0.7221476510067114,0.6992483307686218,0.719649339792664,3,0.75,0.7301313392771546,52,0.6402116402116402,0.6722222222222223,0.6558265582655827,0.8151260504201681,0.5739644970414202,0.6736111111111112,0.7322654462242563,0.8080808080808081,0.7683073229291717,,,
P3,F2,hgb,1,48k_to_12k,52,105,745,3263,49,0.9815323352813721,51.475469955738944,0.636837266319338,0.6350674028991705,0.6376769667290213,3,0.6571428571428571,0.6540162122328667,105,0.5711462450592886,0.6658986175115207,0.6148936170212767,0.6016096579476862,0.6889400921658986,0.6423200859291085,0.7175815433571997,0.5907007203667322,0.6479885057471264,,,
P3,F2,hgb,2,12k_to_48k,105,52,3263,745,49,2.7454752922058105,78.88198698927091,0.7221476510067114,0.6992483307686218,0.719649339792664,3,0.75,0.7301313392771546,52,0.6402116402116402,0.6722222222222223,0.6558265582655827,0.8151260504201681,0.5739644970414202,0.6736111111111112,0.7322654462242563,0.8080808080808081,0.7683073229291717,,,
P3,F2,hgb,2,48k_to_12k,52,105,745,3263,49,1.0074052810668945,48.04671413504635,0.636837266319338,0.6350674028991705,0.6376769667290213,3,0.6571428571428571,0.6540162122328667,105,0.5711462450592886,0.6658986175115207,0.6148936170212767,0.6016096579476862,0.6889400921658986,0.6423200859291085,0.7175815433571997,0.5907007203667322,0.6479885057471264,,,
P3,F3,lr,0,12k_to_48k,105,52,3263,745,57,1.3472626209259033,0.5779650387347945,0.72751677852349,0.696419722076877,0.7253442289523758,3,0.7307692307692307,0.6848886804671624,52,0.5976331360946746,0.5611111111111111,0.5787965616045845,0.7358490566037735,0.6923076923076923,0.7134146341463414,0.7769784172661871,0.8181818181818182,0.7970479704797048,,,
P3,F3,lr,0,48k_to_12k,52,105,745,3263,57,0.06093597412109375,0.3246379855802152,0.5412197364388599,0.5402868315588828,0.530962439102389,3,0.5238095238095238,0.5233943621040396,105,0.4822546972860125,0.7983870967741935,0.6013015184381779,0.4782608695652174,0.5829493087557603,0.5254413291796469,0.73828125,0.3713163064833006,0.49411764705882355,,,
P3,F3,lr,1,12k_to_48k,105,52,3263,745,57,1.2974295616149902,0.6960542410012059,0.72751677852349,0.696419722076877,0.7253442289523758,3,0.7307692307692307,0.6848886804671624,52,0.5976331360946746,0.5611111111111111,0.5787965616045845,0.7358490566037735,0.6923076923076923,0.7134146341463414,0.7769784172661871,0.8181818181818182,0.7970479704797048,,,
P3,F3,lr,1,48k_to_12k,52,105,745,3263,57,0.05962419509887695,0.2892734154652424,0.5412197364388599,0.5402868315588828,0.530962439102389,3,0.5238095238095238,0.5233943621040396,105,0.4822546972860125,0.7983870967741935,0.6013015184381779,0.4782608695652174,0.5829493087557603,0.5254413291796469,0.73828125,0.3713163064833006,0.49411764705882355,,,
P3,F3,lr,2,12k_to_48k,105,52,3263,745,57,1.149294137954712,0.8563867351352769,0.72751677852349,0.696419722076877,0.7253442289523758,3,0.7307692307692307,0.6848886804671624,52,0.5976331360946746,0.5611111111111111,0.5787965616045845,0.7358490566037735,0.6923076923076923,0.7134146341463414,0.7769784172661871,0.8181818181818182,0.7970479704797048,,,
P3,F3,lr,2,48k_to_12k,52,105,745,3263,57,0.06308507919311523,0.31908487126464097,0.5412197364388599,0.5402868315588828,0.530962439102389,3,0.5238095238095238,0.5233943621040396,105,0.4822546972860125,0.7983870967741935,0.6013015184381779,0.4782608695652174,0.5829493087557603,0.5254413291796469,0.73828125,0.3713163064833006,0.49411764705882355,,,
P3,F3,svm,0,12k_to_48k,105,52,3263,745,57,1.6308469772338867,148.19874859496252,0.7583892617449665,0.7179928960543118,0.7532944811908759,3,0.7692307692307693,0.7323232323232324,52,0.7278911564625851,0.5944444444444444,0.654434250764526,0.68125,0.6449704142011834,0.662613981762918,0.7968036529680366,0.8813131313131313,0.8369304556354916,,,
P3,F3,svm,0,48k_to_12k,52,105,745,3263,57,0.06822633743286133,37.811447643919514,0.5914802329144959,0.5859203105038484,0.5885188502858403,3,0.6,0.591713747645951,105,0.48612862547288777,0.8882488479262672,0.628361858190709,0.5223214285714286,0.5391705069124424,0.5306122448979592,0.8847631241997439,0.45252128356254095,0.598786828422877,,,
P3,F3,svm,1,12k_to_48k,105,52,3263,745,57,1.7219557762145996,163.29080466456062,0.7583892617449665,0.7179928960543118,0.7532944811908759,3,0.7692307692307693,0.7323232323232324,52,0.7278911564625851,0.5944444444444444,0.654434250764526,0.68125,0.6449704142011834,0.662613981762918,0.7968036529680366,0.8813131313131313,0.8369304556354916,,,
P3,F3,svm,1,48k_to_12k,52,105,745,3263,57,0.0689697265625,32.42799558414479,0.5908673000306467,0.5848112753021838,0.5879489975886887,3,0.6,0.5923060663707461,105,0.4823091247672253,0.8951612903225806,0.6268656716417911,0.5245153933865451,0.5299539170506913,0.5272206303724928,0.8916129032258064,0.45252128356254095,0.6003475238922676,,,
P3,F3,svm,2,12k_to_48k,105,52,3263,745,57,1.6216306686401367,165.88876711442165,0.7570469798657719,0.7162996599476514,0.7518367690934544,3,0.7692307692307693,0.7323232323232324,52,0.7278911564625851,0.5944444444444444,0.654434250764526,0.6792452830188679,0.6390532544378699,0.6585365853658537,0.7949886104783599,0.8813131313131313,0.8359281437125748,,,
P3,F3,svm,2,48k_to_12k,52,105,745,3263,57,0.07289290428161621,33.073398988743044,0.5927060986821943,0.5870699335021231,0.5896637990705036,3,0.6,0.5919259882253995,105,0.4867924528301887,0.8917050691244239,0.629780309194467,0.5240761478163494,0.5391705069124424,0.5315161839863713,0.8871794871794871,0.4531761624099542,0.5999133073255309,,,
P3,F3,rf,0,12k_to_48k,105,52,3263,745,57,4.743201971054077,37.46307936290766,0.7677852348993288,0.7481341745452518,0.7681448536857192,3,0.8076923076923077,0.793656220322887,52,0.688622754491018,0.6388888888888888,0.6628242074927954,0.6805555555555556,0.8698224852071006,0.7636363636363637,0.856353591160221,0.7828282828282829,0.8179419525065963,,,
P3,F3,rf,0,48k_to_12k,52,105,745,3263,57,0.9687566757202148,13.723791358005478,0.5832056389825314,0.5744816854132891,0.588243040704218,3,0.580952380952381,0.569785575048733,105,0.4160782183595872,0.8824884792626728,0.5655223329641934,0.6741154562383612,0.41705069124423966,0.5153024911032028,0.8757062146892656,0.5075311067452521,0.642620232172471,,,
P3,F3,rf,1,12k_to_48k,105,52,3263,745,57,4.751660585403442,37.3469103102716,0.7785234899328859,0.7577806226654608,0.7791995814680196,3,0.8076923076923077,0.7948717948717948,52,0.6763005780346821,0.65,0.6628895184135978,0.7033492822966507,0.8698224852071006,0.7777777777777778,0.8705234159779615,0.797979797979798,0.8326745718050066,,,
P3,F3,rf,1,48k_to_12k,52,105,745,3263,57,0.975839376449585,19.2476056888357,0.5825927060986822,0.5736101716547454,0.5885174481706127,3,0.580952380952381,0.5704761904761905,105,0.4088486140724947,0.8836405529953917,0.5590379008746356,0.7137014314928425,0.402073732718894,0.5143699336772292,0.8741648106904232,0.5140798952193845,0.6474226804123712,,,
P3,F3,rf,2,12k_to_48k,105,52,3263,745,57,4.698626756668091,37.83366824156486,0.7677852348993288,0.7468597061725649,0.7681273384099503,3,0.7884615384615384,0.7731398161586842,52,0.6804733727810651,0.6388888888888888,0.6590257879656161,0.6908212560386473,0.8461538461538461,0.7606382978723404,0.8509485094850948,0.7929292929292929,0.8209150326797385,,,
P3,F3,rf,2,48k_to_12k,52,105,745,3263,57,1.0019330978393555,15.203842457693266,0.5865767698437021,0.5772280011535508,0.5902072060509026,3,0.580952380952381,0.5669163026142431,105,0.4258135686707115,0.8894009216589862,0.5759045132413279,0.6507936507936508,0.4251152073732719,0.5142857142857142,0.8754246885617214,0.5062213490504257,0.64149377593361,,,
P3,F3,hgb,0,12k_to_48k,105,52,3263,745,57,3.1428496837615967,73.4383627872339,0.7825503355704698,0.7598607237582137,0.783627326874687,3,0.8269230769230769,0.8086868686868686,52,0.6612021857923497,0.6722222222222223,0.6666666666666666,0.7391304347826086,0.8047337278106509,0.7705382436260623,0.8624338624338624,0.8232323232323232,0.8423772609819121,,,
P3,F3,hgb,0,48k_to_12k,52,105,745,3263,57,1.053025484085083,47.58960514612224,0.5908673000306467,0.5868476081274684,0.5987836197563441,3,0.5904761904761905,0.5813867067658777,105,0.4204476709013914,0.8006912442396313,0.5513685045616818,0.692436974789916,0.47465437788018433,0.5632262474367737,0.8088669950738916,0.5376555337262606,0.6459480723839497,,,
P3,F3,hgb,1,12k_to_48k,105,52,3263,745,57,3.162803888320923,76.22770015025299,0.7825503355704698,0.7598607237582137,0.783627326874687,3,0.8269230769230769,0.8086868686868686,52,0.6612021857923497,0.6722222222222223,0.6666666666666666,0.7391304347826086,0.8047337278106509,0.7705382436260623,0.8624338624338624,0.8232323232323232,0.8423772609819121,,,
P3,F3,hgb,1,48k_to_12k,52,105,745,3263,57,1.0437965393066406,46.05380370139783,0.5908673000306467,0.5868476081274684,0.5987836197563441,3,0.5904761904761905,0.5813867067658777,105,0.4204476709013914,0.8006912442396313,0.5513685045616818,0.692436974789916,0.47465437788018433,0.5632262474367737,0.8088669950738916,0.5376555337262606,0.6459480723839497,,,
P3,F3,hgb,2,12k_to_48k,105,52,3263,745,57,3.2878916263580322,74.19874204085178,0.7825503355704698,0.7598607237582137,0.783627326874687,3,0.8269230769230769,0.8086868686868686,52,0.6612021857923497,0.6722222222222223,0.6666666666666666,0.7391304347826086,0.8047337278106509,0.7705382436260623,0.8624338624338624,0.8232323232323232,0.8423772609819121,,,
P3,F3,hgb,2,48k_to_12k,52,105,745,3263,57,1.1449744701385498,46.34475766461647,0.5908673000306467,0.5868476081274684,0.5987836197563441,3,0.5904761904761905,0.5813867067658777,105,0.4204476709013914,0.8006912442396313,0.5513685045616818,0.692436974789916,0.47465437788018433,0.5632262474367737,0.8088669950738916,0.5376555337262606,0.6459480723839497,,,
P3,F6,lr,0,12k_to_48k,105,52,3263,745,18,0.06483316421508789,0.4336337915202915,0.5892617449664429,0.6011175516063599,0.6077923708116554,3,0.6153846153846154,0.6378585493055186,52,0.781021897810219,0.5944444444444444,0.6750788643533123,0.36272040302267,0.8520710059171598,0.508833922261484,0.8909952606635071,0.47474747474747475,0.6194398682042833,,,
P3,F6,lr,0,48k_to_12k,52,105,745,3263,18,0.02862715721130371,0.19158244388731133,0.42506895494943303,0.41174785364351446,0.40494402058159795,3,0.4095238095238095,0.39334107626790554,105,0.4232442510876321,0.7845622119815668,0.5498587000403714,0.31812577065351416,0.29723502304147464,0.3073257891602144,0.531435349940688,0.2933857236411264,0.3780590717299578,,,
P3,F6,lr,1,12k_to_48k,105,52,3263,745,18,0.06311559677124023,0.44515468930238045,0.5892617449664429,0.6011175516063599,0.6077923708116554,3,0.6153846153846154,0.6378585493055186,52,0.781021897810219,0.5944444444444444,0.6750788643533123,0.36272040302267,0.8520710059171598,0.508833922261484,0.8909952606635071,0.47474747474747475,0.6194398682042833,,,
P3,F6,lr,1,48k_to_12k,52,105,745,3263,18,0.02928948402404785,0.19224004952994514,0.42506895494943303,0.41174785364351446,0.40494402058159795,3,0.4095238095238095,0.39334107626790554,105,0.4232442510876321,0.7845622119815668,0.5498587000403714,0.31812577065351416,0.29723502304147464,0.3073257891602144,0.531435349940688,0.2933857236411264,0.3780590717299578,,,
P3,F6,lr,2,12k_to_48k,105,52,3263,745,18,0.07385563850402832,0.44515468930238045,0.5892617449664429,0.6011175516063599,0.6077923708116554,3,0.6153846153846154,0.6378585493055186,52,0.781021897810219,0.5944444444444444,0.6750788643533123,0.36272040302267,0.8520710059171598,0.508833922261484,0.8909952606635071,0.47474747474747475,0.6194398682042833,,,
P3,F6,lr,2,48k_to_12k,52,105,745,3263,18,0.02853107452392578,0.1942128664578465,0.42506895494943303,0.41174785364351446,0.40494402058159795,3,0.4095238095238095,0.39334107626790554,105,0.4232442510876321,0.7845622119815668,0.5498587000403714,0.31812577065351416,0.29723502304147464,0.3073257891602144,0.531435349940688,0.2933857236411264,0.3780590717299578,,,
P3,F6,svm,0,12k_to_48k,105,52,3263,745,18,1.411531925201416,149.61165869796037,0.6375838926174496,0.6102438750369273,0.6394204532905035,3,0.6538461538461539,0.6231200897867565,52,0.6931216931216931,0.7277777777777777,0.7100271002710027,0.40782122905027934,0.4319526627218935,0.41954022988505746,0.7188328912466844,0.6843434343434344,0.7011642949547219,,,
P3,F6,svm,0,48k_to_12k,52,105,745,3263,18,0.07384037971496582,31.48053198769675,0.5304934109714986,0.49928863587144345,0.5062890176522716,3,0.5619047619047619,0.5305079396175487,105,0.4888888888888889,0.9377880184331797,0.6427161468614291,0.42213883677298314,0.25921658986175117,0.32119914346895073,0.6497652582159624,0.4531761624099542,0.5339506172839507,,,
P3,F6,svm,1,12k_to_48k,105,52,3263,745,18,1.337388515472412,147.66878729698644,0.6375838926174496,0.6100072275339116,0.6392310718169185,3,0.6538461538461539,0.6231200897867565,52,0.6894736842105263,0.7277777777777777,0.7081081081081081,0.4101123595505618,0.4319526627218935,0.4207492795389049,0.7188328912466844,0.6843434343434344,0.7011642949547219,,,
P3,F6,svm,1,48k_to_12k,52,105,745,3263,18,0.07456088066101074,34.03562217850353,0.5329451425068955,0.5000238436813523,0.5084373187267557,3,0.5619047619047619,0.5305079396175487,105,0.486857825567503,0.9389400921658986,0.6412273800157356,0.4269005847953216,0.2523041474654378,0.3171614771904417,0.6552044609665427,0.46168958742632615,0.5416826738378794,,,
P3,F6,svm,2,12k_to_48k,105,52,3263,745,18,1.3380980491638184,145.28716170547793,0.6375838926174496,0.6102438750369273,0.6394204532905035,3,0.6538461538461539,0.6231200897867565,52,0.6931216931216931,0.7277777777777777,0.7100271002710027,0.40782122905027934,0.4319526627218935,0.41954022988505746,0.7188328912466844,0.6843434343434344,0.7011642949547219,,,
P3,F6,svm,2,48k_to_12k,52,105,745,3263,18,0.09397053718566895,37.24313023409667,0.531719276739197,0.49978616220919775,0.5072333078379664,3,0.5619047619047619,0.5308017979778191,105,0.4900662251655629,0.9377880184331797,0.6437327006722025,0.42366412213740456,0.2557603686635945,0.31896551724137934,0.6484230055658627,0.4577603143418468,0.5366602687140115,,,
P3,F6,rf,0,12k_to_48k,105,52,3263,745,18,2.937136650085449,37.63909307902291,0.625503355704698,0.4997194095153577,0.5687679571457821,3,0.5961538461538461,0.44923076923076927,52,0.671875,0.7166666666666667,0.6935483870967742,0.2647058823529412,0.05325443786982249,0.08866995073891626,0.6319845857418112,0.8282828282828283,0.7169398907103826,,,
P3,F6,rf,0,48k_to_12k,52,105,745,3263,18,0.7058620452880859,12.279177895726288,0.4465216058841557,0.3797482922798878,0.4160746030025216,3,0.4666666666666667,0.4021095437793874,105,0.4895833333333333,0.3248847926267281,0.39058171745152354,0.2709677419354839,0.14516129032258066,0.18904726181545387,0.4720972097209721,0.6869679109364768,0.559615897572686,,,
P3,F6,rf,1,12k_to_48k,105,52,3263,745,18,2.890500068664551,30.18283203944264,0.6268456375838927,0.5015115242106982,0.5700669396095189,3,0.5961538461538461,0.44923076923076927,52,0.6770833333333334,0.7222222222222222,0.6989247311827957,0.2647058823529412,0.05325443786982249,0.08866995073891626,0.6319845857418112,0.8282828282828283,0.7169398907103826,,,
P3,F6,rf,1,48k_to_12k,52,105,745,3263,18,0.78220534324646,12.425239415684619,0.4413116763714373,0.3765541060425721,0.4124154685998034,3,0.45714285714285713,0.3950812472551603,105,0.4709784411276949,0.3271889400921659,0.38613188307273966,0.26849894291754756,0.14631336405529954,0.1894108873974646,0.47050754458161864,0.6738703339882122,0.5541195476575121,,,
P3,F6,rf,2,12k_to_48k,105,52,3263,745,18,2.929023265838623,30.84272346240562,0.625503355704698,0.5004189980365136,0.5688680378103073,3,0.5961538461538461,0.44923076923076927,52,0.6735751295336787,0.7222222222222222,0.6970509383378016,0.2647058823529412,0.05325443786982249,0.08866995073891626,0.6312741312741312,0.8257575757575758,0.7155361050328227,,,
P3,F6,rf,2,48k_to_12k,52,105,745,3263,18,0.7714526653289795,12.082261539404282,0.44927980386147714,0.3818774459884831,0.41862193046140067,3,0.47619047619047616,0.4090049674281098,105,0.5026642984014209,0.326036866359447,0.39552760307477286,0.26371308016877637,0.14400921658986174,0.18628912071535023,0.4752920035938904,0.6928618205631958,0.5638156141753264,,,
P3,F6,hgb,0,12k_to_48k,105,52,3263,745,18,1.5468785762786865,89.36952424529416,0.6093959731543624,0.5000001928439232,0.5667798393761501,3,0.5769230769230769,0.43033509700176364,52,0.6009615384615384,0.6944444444444444,0.6443298969072165,0.2962962962962963,0.09467455621301775,0.14349775784753363,0.6480331262939959,0.7904040404040404,0.7121729237770194,,,
P3,F6,hgb,0,48k_to_12k,52,105,745,3263,18,0.7121515274047852,58.50856230370734,0.437634079068342,0.3951938488762359,0.42157180393355387,3,0.44761904761904764,0.39244908097367115,105,0.46657754010695185,0.402073732718894,0.4319306930693069,0.2924187725631769,0.18663594470046083,0.22784810126582278,0.4676185619581846,0.6005239030779306,0.525802752293578,,,
P3,F6,hgb,1,12k_to_48k,105,52,3263,745,18,1.596198320388794,87.2896821706887,0.6093959731543624,0.5000001928439232,0.5667798393761501,3,0.5769230769230769,0.43033509700176364,52,0.6009615384615384,0.6944444444444444,0.6443298969072165,0.2962962962962963,0.09467455621301775,0.14349775784753363,0.6480331262939959,0.7904040404040404,0.7121729237770194,,,
P3,F6,hgb,1,48k_to_12k,52,105,745,3263,18,0.7897756099700928,59.596242036623636,0.437634079068342,0.3951938488762359,0.42157180393355387,3,0.44761904761904764,0.39244908097367115,105,0.46657754010695185,0.402073732718894,0.4319306930693069,0.2924187725631769,0.18663594470046083,0.22784810126582278,0.4676185619581846,0.6005239030779306,0.525802752293578,,,
